src,average_scc,out_degree,in_degree,bi_degree,bi_degree_density,in_degree_density,out_degree_density,label
25284,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25285,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25286,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25287,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25288,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25289,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25290,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25291,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25292,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25293,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25294,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25295,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25296,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25297,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25298,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25299,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25300,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25301,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25302,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25303,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25304,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25305,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25306,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25307,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25308,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25309,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25310,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25311,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25312,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25313,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25314,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25315,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25316,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25317,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25318,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25319,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25320,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25321,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25322,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25323,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25324,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25325,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25326,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25327,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25328,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25329,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25330,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25331,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25332,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25333,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25334,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25335,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25336,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25337,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25338,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25339,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25340,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25341,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25342,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25343,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25344,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25345,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25346,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25347,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25348,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25349,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25350,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25351,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25352,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25353,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25354,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25355,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25356,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25357,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25358,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25359,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25360,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25361,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25362,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25363,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25364,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25365,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25366,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25367,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25368,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25369,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25370,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25371,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25372,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25373,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25374,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25375,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25376,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25377,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25378,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25379,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25380,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25381,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25382,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25383,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25384,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25385,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25386,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25387,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25388,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25389,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25390,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25391,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25392,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25393,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25394,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25395,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25396,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25397,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25398,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25399,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25400,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25401,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25402,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25403,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25404,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25405,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25406,0,0.0,2.0,0.0,0.0,1.0,0.0,1
25407,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25408,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25409,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25410,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25411,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25412,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25413,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25414,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25415,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25416,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25417,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25418,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25419,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25420,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25421,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25422,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25423,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25424,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25425,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25426,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25427,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25428,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25429,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25430,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25431,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25432,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25433,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25434,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25435,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25436,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25437,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25438,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25439,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25440,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25441,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25442,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25443,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25444,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25445,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25446,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25447,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25448,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25449,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25450,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25451,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25452,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25453,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25454,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25455,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25456,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25457,0,0.0,1.0,0.0,0.0,1.0,0.0,0
25458,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25459,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25460,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25461,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25462,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25463,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25464,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25465,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25466,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25467,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25468,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25469,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25470,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25471,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25472,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25473,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25474,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25475,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25476,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25477,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25478,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25479,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25480,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25481,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25482,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25483,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25484,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25485,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25486,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25487,0,0.0,1.0,0.0,0.0,1.0,0.0,0
25488,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25489,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25490,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25491,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25492,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25493,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25494,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25495,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25496,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25497,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25498,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25499,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25500,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25501,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25502,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25503,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25504,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25505,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25506,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25507,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25508,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25509,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25510,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25511,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25512,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25513,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25514,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25515,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25516,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25517,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25518,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25519,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25520,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25521,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25522,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25523,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25524,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25525,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25526,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25527,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25528,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25529,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25530,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25531,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25532,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25533,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25534,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25535,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25536,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25537,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25538,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25539,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25540,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25541,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25542,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25543,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25544,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25545,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25546,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25547,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25548,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25549,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25550,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25551,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25552,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25553,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25554,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25555,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25556,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25557,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25558,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25559,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25560,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25561,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25562,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25563,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25564,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25565,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25566,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25567,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25568,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25569,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25570,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25571,0,0.0,2.0,0.0,0.0,1.0,0.0,1
25572,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25573,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25574,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25575,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25576,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25577,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25578,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25579,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25580,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25581,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25582,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1
25583,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25584,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25585,0,0.0,2.0,0.0,0.0,1.0,0.0,1
25586,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25587,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25588,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25589,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25590,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25591,0,0.0,2.0,0.0,0.0,1.0,0.0,1
25592,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25593,0,0.0,2.0,0.0,0.0,1.0,0.0,1
25594,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25595,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25596,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25597,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25598,0,0.0,2.0,0.0,0.0,1.0,0.0,1
25599,0,0.0,1.0,0.0,0.0,1.0,0.0,0
25600,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25601,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25602,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25603,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25604,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25605,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25606,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25607,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25608,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25609,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25610,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25611,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25612,0,0.0,3.0,0.0,0.0,1.0,0.0,1
25613,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25614,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25615,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25616,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25617,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25618,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25619,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25620,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25621,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25622,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25623,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25624,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25625,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25626,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25627,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25628,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25629,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25630,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25631,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25632,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25633,0,0.0,3.0,0.0,0.0,1.0,0.0,1
25634,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25635,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25636,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25637,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25638,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25639,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25640,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25641,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25642,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25643,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25644,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25645,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25646,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25647,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25648,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25649,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25650,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25651,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25652,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25653,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25654,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25655,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25656,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25657,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25658,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25659,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25660,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25661,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25662,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25663,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25664,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25665,0,0.0,2.0,0.0,0.0,1.0,0.0,1
25666,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25667,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25668,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25669,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25670,1.0,19.0,0.0,0.0,0.0,0.0,1.0,1
25671,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25672,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25673,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25674,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25675,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25676,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25677,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25678,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25679,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25680,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25681,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25682,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25683,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25684,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25685,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25686,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25687,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25688,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1
25689,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25690,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25691,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25692,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25693,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25694,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25695,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25696,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25697,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25698,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25699,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25700,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25701,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25702,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25703,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25704,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25705,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25706,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25707,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25708,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25709,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25710,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25711,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25712,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25713,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25714,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25715,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25716,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25717,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25718,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25719,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25720,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25721,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25722,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25723,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25724,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25725,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25726,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25727,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25728,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25729,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25730,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25731,0,0.0,1.0,0.0,0.0,1.0,0.0,1
25732,0,0.0,1.0,0.0,0.0,1.0,0.0,1
